,Key,ds,y
391,Others,2023-06-02,0.007111412123264477
392,Others,2023-06-09,0.005231459093506836
393,Others,2023-06-16,0.001688063613344587
394,Others,2023-06-23,0.0023065833733781835
395,Others,2023-06-30,0.003969148888187272
396,Others,2023-07-07,0.008389567754878716
397,Others,2023-07-14,0.0017858914574858616
398,Others,2023-07-21,0.001603697938776473
399,Others,2023-07-28,0.001763668430335097
400,Others,2023-08-04,0.005281532539611495
401,Others,2023-08-11,0.004132421139629919
402,Others,2023-08-18,0.0
403,Others,2023-08-25,0.004677893611333868
404,Others,2023-09-01,0.002950266928912616
405,Others,2023-09-08,0.002495321272613849
406,Others,2023-09-15,0.003693531584430344
407,Others,2023-09-22,0.0014365387865472369
408,Others,2023-09-29,0.006742091895636112
409,Others,2023-10-06,0.003244760150837499
410,Others,2023-10-13,0.00178826895565093
411,Others,2023-10-20,0.0025828084643617745
412,Others,2023-10-27,0.007391669986278936
413,Others,2023-11-03,0.0034132928794917985
414,Others,2023-11-10,0.001767524070887018
415,Others,2023-11-17,0.004928008227631128
416,Others,2023-11-24,0.0029666254635352285
417,Others,2023-12-01,9.338812103100486e-05
418,Others,2023-12-08,0.005863369846825144
419,Others,2023-12-15,0.0
420,Others,2023-12-22,0.00026200873362445414
421,Others,2023-12-29,0.018307491126471138
422,Others,2024-01-05,0.007710595643513462
423,Others,2024-01-12,0.00438296123818655
424,Others,2024-01-19,0.0
425,Others,2024-01-26,0.002704791344667697
426,Others,2024-02-02,0.003678019999233746
427,Others,2023-01-06,0.00822687445655809
428,Others,2023-01-13,0.006258201271828001
429,Others,2023-01-20,0.007872148717219139
430,Others,2023-01-27,0.008379888268156424
431,Others,2023-02-03,0.015712420738530398
432,Others,2023-02-10,0.005993716931216931
433,Others,2023-02-17,0.006389913371644224
434,Others,2023-02-24,0.005170863309352518
435,Others,2023-03-03,0.004346714395295321
436,Others,2023-03-10,0.0019202234441825959
437,Others,2023-03-17,0.0014982235349514147
438,Others,2023-03-24,0.0035672841363304252
439,Others,2023-03-31,0.005328816920026438
440,Others,2023-04-07,0.0016339166702498173
441,Others,2023-04-14,0.005952902039744376
442,Others,2023-04-21,0.001455541761205531
443,Others,2023-04-28,0.005067936563414741
444,Others,2023-05-05,0.0051511758118701016
445,Others,2023-05-12,0.0022244086067502245
446,Others,2023-05-19,0.007145931984502798
447,Others,2023-05-26,0.002186557047273363
448,Others,2023-06-02,0.0033863867253640365
449,Others,2023-06-09,0.006858047215017366
450,Others,2023-06-16,0.0046199635733641334
451,Others,2023-06-23,0.006535319557904854
452,Others,2023-06-30,0.0013531189391547517
453,Others,2023-07-07,0.004498753723630616
454,Others,2023-07-14,0.0017858914574858616
