,METRIC,PRODUCT,y,ds,y_total,Contribution,Key
739,MOTRX,HYRIMOZ,19.0,2023-10-06,447370.0,0.004247043833962939,Others
740,MOTRX,HYRIMOZ,21.0,2023-10-13,437032.0,0.004805140127038752,Others
741,MOTRX,HYRIMOZ,28.0,2023-10-20,439351.0,0.0063730365926104645,Others
742,MOTRX,HYRIMOZ,9.0,2023-10-27,442507.0,0.002033866130931262,Others
743,MOTRX,HYRIMOZ,16.0,2023-11-03,434220.0,0.0036847680899083413,Others
744,MOTRX,HYRIMOZ,37.0,2023-11-10,445011.0,0.008314401217048567,Others
745,MOTRX,HYRIMOZ,29.0,2023-11-17,461265.0,0.006287058415444484,Others
746,MOTRX,HYRIMOZ,15.0,2023-11-24,333272.0,0.0045008281523800375,Others
747,MOTRX,HYRIMOZ,41.0,2023-12-01,503893.0,0.00813664805821871,Others
748,MOTRX,HYRIMOZ,63.0,2023-12-08,468886.0,0.013436101739015452,Others
749,MOTRX,HYRIMOZ,56.0,2023-12-15,454662.0,0.012316841961721014,Others
750,MOTRX,HYRIMOZ,47.0,2023-12-22,458225.0,0.010256969829232363,Others
751,MOTRX,HYRIMOZ,40.0,2023-12-29,392406.0,0.010193524054168387,Others
752,MOTRX,HYRIMOZ,53.0,2024-01-05,379147.0,0.013978747029516257,Others
753,MOTRX,HYRIMOZ,55.0,2024-01-12,441866.0,0.012447212503338117,Others
754,MOTRX,HYRIMOZ,88.0,2024-01-19,359151.0,0.02450222886752369,Others
755,MOTRX,HYRIMOZ,45.0,2024-01-26,440552.0,0.010214458225135739,Others
756,MOTRX,HYRIMOZ,103.0,2024-02-02,442152.0,0.023295156416797844,Others
757,MOTRX,IDACIO,2.0,2023-10-13,437032.0,0.0004576323930513098,Others
758,MOTRX,IDACIO,4.0,2023-11-10,445011.0,0.0008988541856268721,Others
759,MOTRX,IDACIO,0.0,2023-12-01,503893.0,0.0,Others
760,MOTRX,IDACIO,6.0,2023-12-08,468886.0,0.0012796287370490907,Others
761,MOTRX,IDACIO,2.0,2023-12-29,392406.0,0.0005096762027084193,Others
762,MOTRX,IDACIO,1.0,2024-01-05,379147.0,0.00026374994395313693,Others
763,MOTRX,IDACIO,26.0,2024-01-12,441866.0,0.005884136819759837,Others
764,MOTRX,IDACIO,9.0,2024-01-19,359151.0,0.0025059097705421953,Others
765,MOTRX,IDACIO,20.0,2024-01-26,440552.0,0.00453975921117144,Others
766,MOTRX,IDACIO,26.0,2024-02-02,442152.0,0.005880330745987805,Others
767,MOTRX,ILUMYA,912.0,2023-01-06,353211.0,0.2582026041091585,Others
768,MOTRX,ILUMYA,1404.0,2023-01-13,411576.0,0.3411277625517523,Others
769,MOTRX,ILUMYA,936.0,2023-01-20,383889.0,0.24382047935731424,Others
770,MOTRX,ILUMYA,2074.0,2023-01-27,389171.0,0.5329276847452662,Others
771,MOTRX,ILUMYA,884.0,2023-02-03,375365.0,0.23550410933358198,Others
772,MOTRX,ILUMYA,1688.0,2023-02-10,422975.0,0.399077959690289,Others
773,MOTRX,ILUMYA,1662.0,2023-02-17,396175.0,0.41951157947876566,Others
774,MOTRX,ILUMYA,1724.0,2023-02-24,380098.0,0.45356723792285153,Others
775,MOTRX,ILUMYA,1384.0,2023-03-03,422189.0,0.3278152675697377,Others
776,MOTRX,ILUMYA,1914.0,2023-03-10,410314.0,0.4664720189903342,Others
777,MOTRX,ILUMYA,1446.0,2023-03-17,405943.0,0.3562076449156655,Others
778,MOTRX,ILUMYA,2100.0,2023-03-24,405660.0,0.5176749001626979,Others
779,MOTRX,ILUMYA,1942.0,2023-03-31,411993.0,0.47136723196753344,Others
780,MOTRX,ILUMYA,1446.0,2023-04-07,408075.0,0.35434662745818785,Others
781,MOTRX,ILUMYA,2014.0,2023-04-14,411568.0,0.48934805427049727,Others
782,MOTRX,ILUMYA,1386.0,2023-04-21,409303.0,0.3386244420392716,Others
783,MOTRX,ILUMYA,2216.0,2023-04-28,421097.0,0.5262445469808619,Others
784,MOTRX,ILUMYA,1696.0,2023-05-05,429126.0,0.3952219161738045,Others
785,MOTRX,ILUMYA,1622.0,2023-05-12,422934.0,0.3835113752973277,Others
786,MOTRX,ILUMYA,1272.0,2023-05-19,421631.0,0.30168559712165377,Others
787,MOTRX,ILUMYA,2226.0,2023-05-26,442642.0,0.502889468238441,Others
788,MOTRX,ILUMYA,1570.0,2023-06-02,378989.0,0.41426004448677933,Others
789,MOTRX,ILUMYA,2220.0,2023-06-09,443861.0,0.5001565805511186,Others
790,MOTRX,ILUMYA,1944.0,2023-06-16,423895.0,0.4586041354580734,Others
791,MOTRX,ILUMYA,2454.0,2023-06-23,417794.0,0.5873708095377147,Others
792,MOTRX,ILUMYA,2036.0,2023-06-30,454039.0,0.44841962915079986,Others
793,MOTRX,ILUMYA,1746.0,2023-07-07,365711.0,0.47742616437569557,Others
794,MOTRX,ILUMYA,1488.0,2023-07-14,437561.0,0.34006687067631713,Others
795,MOTRX,ILUMYA,1288.0,2023-07-21,441236.0,0.2919072786445349,Others
796,MOTRX,ILUMYA,1532.0,2023-07-28,439495.0,0.3485818951296374,Others
797,MOTRX,ILUMYA,1310.0,2023-08-04,427894.0,0.3061505886972007,Others
798,MOTRX,ILUMYA,1684.0,2023-08-11,431493.0,0.3902728433601472,Others
799,MOTRX,ILUMYA,1942.0,2023-08-18,421008.0,0.46127389503287347,Others
800,MOTRX,ILUMYA,1724.0,2023-08-25,434762.0,0.39653879593892755,Others
801,MOTRX,ILUMYA,1922.0,2023-09-01,436752.0,0.44006667399347915,Others
802,MOTRX,ILUMYA,1610.0,2023-09-08,387258.0,0.415743509494962,Others
803,MOTRX,ILUMYA,2188.0,2023-09-15,443434.0,0.4934217944496814,Others
804,MOTRX,ILUMYA,2108.0,2023-09-22,440829.0,0.4781899557424761,Others
805,MOTRX,ILUMYA,1618.0,2023-09-29,432855.0,0.37379723001929055,Others
806,MOTRX,ILUMYA,1674.0,2023-10-06,447370.0,0.37418691463441894,Others
807,MOTRX,ILUMYA,1728.0,2023-10-13,437032.0,0.3953943875963316,Others
808,MOTRX,ILUMYA,1950.0,2023-10-20,439351.0,0.44383647698537154,Others
809,MOTRX,ILUMYA,2212.0,2023-10-27,442507.0,0.4998790979577724,Others
810,MOTRX,ILUMYA,1298.0,2023-11-03,434220.0,0.2989268112938142,Others
811,MOTRX,ILUMYA,2312.0,2023-11-10,445011.0,0.5195377192923321,Others
812,MOTRX,ILUMYA,2108.0,2023-11-17,461265.0,0.4570041082674818,Others
813,MOTRX,ILUMYA,1738.0,2023-11-24,333272.0,0.5214959552557671,Others
814,MOTRX,ILUMYA,1884.0,2023-12-01,503893.0,0.3738889010166841,Others
815,MOTRX,ILUMYA,2252.0,2023-12-08,468886.0,0.48028731930575874,Others
816,MOTRX,ILUMYA,2324.0,2023-12-15,454662.0,0.5111489414114222,Others
817,MOTRX,ILUMYA,2820.0,2023-12-22,458225.0,0.6154181897539418,Others
818,MOTRX,ILUMYA,1094.0,2023-12-29,392406.0,0.2787928828815054,Others
819,MOTRX,ILUMYA,1366.0,2024-01-05,379147.0,0.360282423439985,Others
820,MOTRX,ILUMYA,1714.0,2024-01-12,441866.0,0.38790040419493693,Others
821,MOTRX,ILUMYA,1286.0,2024-01-19,359151.0,0.3580666627685848,Others
822,MOTRX,ILUMYA,1546.0,2024-01-26,440552.0,0.35092338702355225,Others
823,MOTRX,ILUMYA,2092.0,2024-02-02,442152.0,0.4731404584848649,Others
824,MOTRX,INFLECTRA,1771.0,2023-01-06,353211.0,0.5014000130233769,Others
825,MOTRX,INFLECTRA,1922.0,2023-01-13,411576.0,0.4669854413279686,Others
826,MOTRX,INFLECTRA,2175.0,2023-01-20,383889.0,0.5665700241476052,Others
827,MOTRX,INFLECTRA,2034.0,2023-01-27,389171.0,0.5226494266016738,Others
828,MOTRX,INFLECTRA,2881.0,2023-02-03,375365.0,0.7675196142421377,Others
829,MOTRX,INFLECTRA,2118.0,2023-02-10,422975.0,0.50073881435073,Others
830,MOTRX,INFLECTRA,1928.0,2023-02-17,396175.0,0.48665362529185335,Others
831,MOTRX,INFLECTRA,1944.0,2023-02-24,380098.0,0.5114470478666028,Others
832,MOTRX,INFLECTRA,2516.0,2023-03-03,422189.0,0.5959416280386273,Others
833,MOTRX,INFLECTRA,1927.0,2023-03-10,410314.0,0.4696403242394849,Others
834,MOTRX,INFLECTRA,2268.0,2023-03-17,405943.0,0.5586991277100479,Others
835,MOTRX,INFLECTRA,2316.0,2023-03-24,405660.0,0.5709214613222896,Others
836,MOTRX,INFLECTRA,2619.0,2023-03-31,411993.0,0.6356904122157415,Others
837,MOTRX,INFLECTRA,2191.0,2023-04-07,408075.0,0.5369111070268945,Others
838,MOTRX,INFLECTRA,1930.0,2023-04-14,411568.0,0.4689383042413404,Others
839,MOTRX,INFLECTRA,1871.0,2023-04-21,409303.0,0.45711856497509185,Others
840,MOTRX,INFLECTRA,1949.0,2023-04-28,421097.0,0.46283872836899814,Others
841,MOTRX,INFLECTRA,2510.0,2023-05-05,429126.0,0.5849097933940148,Others
842,MOTRX,INFLECTRA,2124.0,2023-05-12,422934.0,0.5022060179602491,Others
843,MOTRX,INFLECTRA,1377.0,2023-05-19,421631.0,0.3265888893368846,Others
844,MOTRX,INFLECTRA,2587.0,2023-05-26,442642.0,0.5844452175798953,Others
845,MOTRX,INFLECTRA,1484.0,2023-06-02,378989.0,0.39156809300533785,Others
846,MOTRX,INFLECTRA,2439.0,2023-06-09,443861.0,0.5494963513352152,Others
847,MOTRX,INFLECTRA,1688.0,2023-06-16,423895.0,0.39821182132367683,Others
848,MOTRX,INFLECTRA,2057.0,2023-06-23,417794.0,0.4923479035122572,Others
849,MOTRX,INFLECTRA,2193.0,2023-06-30,454039.0,0.48299815654602357,Others
850,MOTRX,INFLECTRA,1883.0,2023-07-07,365711.0,0.5148874384418298,Others
851,MOTRX,INFLECTRA,1990.0,2023-07-14,437561.0,0.45479373161684883,Others
852,MOTRX,INFLECTRA,2453.0,2023-07-21,441236.0,0.5559383187228604,Others
853,MOTRX,INFLECTRA,2373.0,2023-07-28,439495.0,0.5399378832523692,Others
854,MOTRX,INFLECTRA,2252.0,2023-08-04,427894.0,0.526298569271829,Others
855,MOTRX,INFLECTRA,1858.0,2023-08-11,431493.0,0.4305979471277634,Others
856,MOTRX,INFLECTRA,1943.0,2023-08-18,421008.0,0.46151142021054237,Others
857,MOTRX,INFLECTRA,1841.0,2023-08-25,434762.0,0.4234500715333907,Others
858,MOTRX,INFLECTRA,1361.0,2023-09-01,436752.0,0.3116184928746749,Others
859,MOTRX,INFLECTRA,1740.0,2023-09-08,387258.0,0.449312861193313,Others
860,MOTRX,INFLECTRA,1374.0,2023-09-15,443434.0,0.3098544541013995,Others
861,MOTRX,INFLECTRA,1674.0,2023-09-22,440829.0,0.37973908250137806,Others
862,MOTRX,INFLECTRA,2201.0,2023-09-29,432855.0,0.5084843654341523,Others
863,MOTRX,INFLECTRA,2129.0,2023-10-06,447370.0,0.4758924380266893,Others
864,MOTRX,INFLECTRA,1478.0,2023-10-13,437032.0,0.3381903384649179,Others
865,MOTRX,INFLECTRA,1753.0,2023-10-20,439351.0,0.39899761238736225,Others
866,MOTRX,INFLECTRA,2183.0,2023-10-27,442507.0,0.4933255293136605,Others
867,MOTRX,INFLECTRA,1258.0,2023-11-03,434220.0,0.2897148910690433,Others
868,MOTRX,INFLECTRA,1679.0,2023-11-10,445011.0,0.3772940444168796,Others
869,MOTRX,INFLECTRA,1664.0,2023-11-17,461265.0,0.36074707597584904,Others
870,MOTRX,INFLECTRA,1441.0,2023-11-24,333272.0,0.4323795578386423,Others
871,MOTRX,INFLECTRA,2107.0,2023-12-01,503893.0,0.41814432826016634,Others
872,MOTRX,INFLECTRA,1688.0,2023-12-08,468886.0,0.36000221802314425,Others
873,MOTRX,INFLECTRA,1114.0,2023-12-15,454662.0,0.24501717759566446,Others
874,MOTRX,INFLECTRA,1320.0,2023-12-22,458225.0,0.28806808882099405,Others
875,MOTRX,INFLECTRA,1044.0,2023-12-29,392406.0,0.2660509778137949,Others
876,MOTRX,INFLECTRA,786.0,2024-01-05,379147.0,0.2073074559471656,Others
877,MOTRX,INFLECTRA,2013.0,2024-01-12,441866.0,0.4555679776221751,Others
878,MOTRX,INFLECTRA,1241.0,2024-01-19,359151.0,0.34553711391587383,Others
879,MOTRX,INFLECTRA,1152.0,2024-01-26,440552.0,0.2614901305634749,Others
880,MOTRX,INFLECTRA,1564.0,2024-02-02,442152.0,0.3537245110278818,Others
881,MOTRX,ORENCIA,1508.0,2023-01-06,353211.0,0.42694027082961744,Others
882,MOTRX,ORENCIA,1500.0,2023-01-13,411576.0,0.3644527377689661,Others
883,MOTRX,ORENCIA,1416.0,2023-01-20,383889.0,0.36885662261747537,Others
884,MOTRX,ORENCIA,1788.0,2023-01-27,389171.0,0.45943813901858055,Others
885,MOTRX,ORENCIA,1348.0,2023-02-03,375365.0,0.35911712599736256,Others
886,MOTRX,ORENCIA,1694.0,2023-02-10,422975.0,0.4004964832436906,Others
887,MOTRX,ORENCIA,1388.0,2023-02-17,396175.0,0.3503502240171641,Others
888,MOTRX,ORENCIA,1578.0,2023-02-24,380098.0,0.41515609132381653,Others
889,MOTRX,ORENCIA,1588.0,2023-03-03,422189.0,0.3761348590323291,Others
890,MOTRX,ORENCIA,1582.0,2023-03-10,410314.0,0.38555837724279457,Others
891,MOTRX,ORENCIA,1594.0,2023-03-17,405943.0,0.39266596541879034,Others
892,MOTRX,ORENCIA,1562.0,2023-03-24,405660.0,0.3850515209781591,Others
893,MOTRX,ORENCIA,1630.0,2023-03-31,411993.0,0.3956377899624508,Others
894,MOTRX,ORENCIA,1704.0,2023-04-07,408075.0,0.41757029957728353,Others
895,MOTRX,ORENCIA,1648.0,2023-04-14,411568.0,0.40041985771488553,Others
896,MOTRX,ORENCIA,1480.0,2023-04-21,409303.0,0.36159031328868835,Others
897,MOTRX,ORENCIA,1654.0,2023-04-28,421097.0,0.3927836104270513,Others
898,MOTRX,ORENCIA,1736.0,2023-05-05,429126.0,0.4045431877816772,Others
899,MOTRX,ORENCIA,1856.0,2023-05-12,422934.0,0.43883915693701614,Others
900,MOTRX,ORENCIA,1512.0,2023-05-19,421631.0,0.35860740789932427,Others
901,MOTRX,ORENCIA,1502.0,2023-05-26,442642.0,0.3393261371492086,Others
902,MOTRX,ORENCIA,1610.0,2023-06-02,378989.0,0.42481444052465905,Others
903,MOTRX,ORENCIA,1842.0,2023-06-09,443861.0,0.4149947844032253,Others
904,MOTRX,ORENCIA,1560.0,2023-06-16,423895.0,0.3680156642564786,Others
905,MOTRX,ORENCIA,1728.0,2023-06-23,417794.0,0.4136009612392711,Others
906,MOTRX,ORENCIA,1820.0,2023-06-30,454039.0,0.40084662330768944,Others
907,MOTRX,ORENCIA,1514.0,2023-07-07,365711.0,0.41398809442428586,Others
908,MOTRX,ORENCIA,1430.0,2023-07-14,437561.0,0.3268115759859768,Others
909,MOTRX,ORENCIA,1720.0,2023-07-21,441236.0,0.3898140677551243,Others
910,MOTRX,ORENCIA,1438.0,2023-07-28,439495.0,0.32719371096371974,Others
911,MOTRX,ORENCIA,1692.0,2023-08-04,427894.0,0.39542503517226224,Others
912,MOTRX,ORENCIA,1428.0,2023-08-11,431493.0,0.3309439550583671,Others
913,MOTRX,ORENCIA,1702.0,2023-08-18,421008.0,0.4042678523923536,Others
914,MOTRX,ORENCIA,1552.0,2023-08-25,434762.0,0.3569769207060415,Others
915,MOTRX,ORENCIA,1864.0,2023-09-01,436752.0,0.4267868263911785,Others
916,MOTRX,ORENCIA,1280.0,2023-09-08,387258.0,0.33052900133760954,Others
917,MOTRX,ORENCIA,1594.0,2023-09-15,443434.0,0.3594672487901243,Others
918,MOTRX,ORENCIA,1564.0,2023-09-22,440829.0,0.35478609619603063,Others
919,MOTRX,ORENCIA,1864.0,2023-09-29,432855.0,0.43062919453396636,Others
920,MOTRX,ORENCIA,1612.0,2023-10-06,447370.0,0.36032814001832936,Others
921,MOTRX,ORENCIA,1500.0,2023-10-13,437032.0,0.3432242947884823,Others
922,MOTRX,ORENCIA,1914.0,2023-10-20,439351.0,0.43564257279487245,Others
923,MOTRX,ORENCIA,1744.0,2023-10-27,442507.0,0.3941180591493468,Others
924,MOTRX,ORENCIA,1314.0,2023-11-03,434220.0,0.3026115793837225,Others
925,MOTRX,ORENCIA,2064.0,2023-11-10,445011.0,0.46380875978346603,Others
926,MOTRX,ORENCIA,1684.0,2023-11-17,461265.0,0.36508297833132797,Others
927,MOTRX,ORENCIA,1634.0,2023-11-24,333272.0,0.49029021339926543,Others
928,MOTRX,ORENCIA,1696.0,2023-12-01,503893.0,0.336579392847291,Others
929,MOTRX,ORENCIA,1930.0,2023-12-08,468886.0,0.41161391041745754,Others
930,MOTRX,ORENCIA,1950.0,2023-12-15,454662.0,0.4288900325956425,Others
931,MOTRX,ORENCIA,1752.0,2023-12-22,458225.0,0.382344917889683,Others
932,MOTRX,ORENCIA,1422.0,2023-12-29,392406.0,0.36237978012568617,Others
933,MOTRX,ORENCIA,1804.0,2024-01-05,379147.0,0.475804898891459,Others
934,MOTRX,ORENCIA,2030.0,2024-01-12,441866.0,0.4594152978504795,Others
935,MOTRX,ORENCIA,1682.0,2024-01-19,359151.0,0.4683266926724414,Others
936,MOTRX,ORENCIA,1438.0,2024-01-26,440552.0,0.32640868728322653,Others
937,MOTRX,ORENCIA,1596.0,2024-02-02,442152.0,0.36096184117678987,Others
938,MOTRX,ORENCIA IV,966.0,2023-01-06,353211.0,0.2734909161945692,Others
939,MOTRX,ORENCIA IV,976.0,2023-01-13,411576.0,0.23713724804167394,Others
940,MOTRX,ORENCIA IV,892.0,2023-01-20,383889.0,0.23235883289179945,Others
941,MOTRX,ORENCIA IV,1256.0,2023-01-27,389171.0,0.32273730570880155,Others
942,MOTRX,ORENCIA IV,802.0,2023-02-03,375365.0,0.21365870552662075,Others
943,MOTRX,ORENCIA IV,1116.0,2023-02-10,422975.0,0.26384538093267923,Others
944,MOTRX,ORENCIA IV,894.0,2023-02-17,396175.0,0.2256578532214299,Others
945,MOTRX,ORENCIA IV,1058.0,2023-02-24,380098.0,0.2783492678204042,Others
946,MOTRX,ORENCIA IV,1058.0,2023-03-03,422189.0,0.25059866552657695,Others
947,MOTRX,ORENCIA IV,1070.0,2023-03-10,410314.0,0.26077589358393816,Others
948,MOTRX,ORENCIA IV,1010.0,2023-03-17,405943.0,0.24880340343348697,Others
949,MOTRX,ORENCIA IV,980.0,2023-03-24,405660.0,0.24158162007592562,Others
950,MOTRX,ORENCIA IV,1080.0,2023-03-31,411993.0,0.2621403761714398,Others
951,MOTRX,ORENCIA IV,1134.0,2023-04-07,408075.0,0.27789009373276974,Others
952,MOTRX,ORENCIA IV,1094.0,2023-04-14,411568.0,0.2658126968083038,Others
953,MOTRX,ORENCIA IV,966.0,2023-04-21,409303.0,0.2360109747546439,Others
954,MOTRX,ORENCIA IV,1082.0,2023-04-28,421097.0,0.2569479241124966,Others
955,MOTRX,ORENCIA IV,1178.0,2023-05-05,429126.0,0.27451144885185236,Others
956,MOTRX,ORENCIA IV,1276.0,2023-05-12,422934.0,0.30170192039419863,Others
957,MOTRX,ORENCIA IV,1000.0,2023-05-19,421631.0,0.23717421157362717,Others
958,MOTRX,ORENCIA IV,966.0,2023-05-26,442642.0,0.2182350522544178,Others
959,MOTRX,ORENCIA IV,1128.0,2023-06-02,378989.0,0.2976339682682083,Others
960,MOTRX,ORENCIA IV,1194.0,2023-06-09,443861.0,0.2690031338639799,Others
961,MOTRX,ORENCIA IV,1000.0,2023-06-16,423895.0,0.23590747708748627,Others
962,MOTRX,ORENCIA IV,1230.0,2023-06-23,417794.0,0.2944034619932311,Others
963,MOTRX,ORENCIA IV,1208.0,2023-06-30,454039.0,0.26605644008554336,Others
964,MOTRX,ORENCIA IV,1050.0,2023-07-07,365711.0,0.2871119545214664,Others
965,MOTRX,ORENCIA IV,890.0,2023-07-14,437561.0,0.2034002116276359,Others
966,MOTRX,ORENCIA IV,1170.0,2023-07-21,441236.0,0.2651642205078461,Others
967,MOTRX,ORENCIA IV,908.0,2023-07-28,439495.0,0.20660075768780076,Others
968,MOTRX,ORENCIA IV,1198.0,2023-08-04,427894.0,0.27997588187728734,Others
969,MOTRX,ORENCIA IV,806.0,2023-08-11,431493.0,0.18679329676263579,Others
970,MOTRX,ORENCIA IV,1146.0,2023-08-18,421008.0,0.2722038536084825,Others
971,MOTRX,ORENCIA IV,1010.0,2023-08-25,434762.0,0.2323110115419471,Others
972,MOTRX,ORENCIA IV,1246.0,2023-09-01,436752.0,0.28528776055976846,Others
973,MOTRX,ORENCIA IV,822.0,2023-09-08,387258.0,0.2122615930464961,Others
974,MOTRX,ORENCIA IV,1050.0,2023-09-15,443434.0,0.2367883382870957,Others
975,MOTRX,ORENCIA IV,978.0,2023-09-22,440829.0,0.22185473278754347,Others
976,MOTRX,ORENCIA IV,1312.0,2023-09-29,432855.0,0.3031038107449377,Others
977,MOTRX,ORENCIA IV,978.0,2023-10-06,447370.0,0.21861099313767127,Others
978,MOTRX,ORENCIA IV,984.0,2023-10-13,437032.0,0.22515513738124437,Others
979,MOTRX,ORENCIA IV,1334.0,2023-10-20,439351.0,0.3036296719479414,Others
980,MOTRX,ORENCIA IV,1220.0,2023-10-27,442507.0,0.27570185330401553,Others
981,MOTRX,ORENCIA IV,792.0,2023-11-03,434220.0,0.1823960204504629,Others
982,MOTRX,ORENCIA IV,1458.0,2023-11-10,445011.0,0.3276323506609949,Others
983,MOTRX,ORENCIA IV,1136.0,2023-11-17,461265.0,0.2462792537912046,Others
984,MOTRX,ORENCIA IV,1186.0,2023-11-24,333272.0,0.3558654792481817,Others
985,MOTRX,ORENCIA IV,1014.0,2023-12-01,503893.0,0.20123319831789685,Others
986,MOTRX,ORENCIA IV,1332.0,2023-12-08,468886.0,0.28407757962489816,Others
987,MOTRX,ORENCIA IV,1424.0,2023-12-15,454662.0,0.31319969559804867,Others
988,MOTRX,ORENCIA IV,1222.0,2023-12-22,458225.0,0.2666812155600415,Others
989,MOTRX,ORENCIA IV,848.0,2023-12-29,392406.0,0.2161027099483698,Others
990,MOTRX,ORENCIA IV,1340.0,2024-01-05,379147.0,0.35342492489720345,Others
991,MOTRX,ORENCIA IV,1484.0,2024-01-12,441866.0,0.335848424635523,Others
992,MOTRX,ORENCIA IV,1236.0,2024-01-19,359151.0,0.34414494182112815,Others
993,MOTRX,ORENCIA IV,838.0,2024-01-26,440552.0,0.19021591094808332,Others
994,MOTRX,ORENCIA IV,1058.0,2024-02-02,442152.0,0.23928422804827298,Others
995,MOTRX,ORENCIA SC,0.0,2023-01-06,353211.0,0.0,Others
996,MOTRX,ORENCIA SC,0.0,2023-01-13,411576.0,0.0,Others
997,MOTRX,ORENCIA SC,0.0,2023-01-20,383889.0,0.0,Others
998,MOTRX,ORENCIA SC,0.0,2023-01-27,389171.0,0.0,Others
999,MOTRX,ORENCIA SC,0.0,2023-02-03,375365.0,0.0,Others
1000,MOTRX,ORENCIA SC,0.0,2023-02-10,422975.0,0.0,Others
1001,MOTRX,ORENCIA SC,0.0,2023-02-17,396175.0,0.0,Others
1002,MOTRX,ORENCIA SC,0.0,2023-02-24,380098.0,0.0,Others
1003,MOTRX,ORENCIA SC,0.0,2023-03-03,422189.0,0.0,Others
1004,MOTRX,ORENCIA SC,0.0,2023-03-10,410314.0,0.0,Others
1005,MOTRX,ORENCIA SC,0.0,2023-03-17,405943.0,0.0,Others
1006,MOTRX,ORENCIA SC,0.0,2023-03-24,405660.0,0.0,Others
1007,MOTRX,ORENCIA SC,0.0,2023-03-31,411993.0,0.0,Others
1008,MOTRX,ORENCIA SC,0.0,2023-04-07,408075.0,0.0,Others
1009,MOTRX,ORENCIA SC,0.0,2023-04-14,411568.0,0.0,Others
1010,MOTRX,ORENCIA SC,0.0,2023-04-21,409303.0,0.0,Others
1011,MOTRX,ORENCIA SC,0.0,2023-04-28,421097.0,0.0,Others
1012,MOTRX,ORENCIA SC,0.0,2023-05-05,429126.0,0.0,Others
1013,MOTRX,ORENCIA SC,0.0,2023-05-12,422934.0,0.0,Others
1014,MOTRX,ORENCIA SC,0.0,2023-05-19,421631.0,0.0,Others
1015,MOTRX,ORENCIA SC,0.0,2023-05-26,442642.0,0.0,Others
1016,MOTRX,ORENCIA SC,0.0,2023-06-02,378989.0,0.0,Others
1017,MOTRX,ORENCIA SC,0.0,2023-06-09,443861.0,0.0,Others
1018,MOTRX,ORENCIA SC,0.0,2023-06-16,423895.0,0.0,Others
1019,MOTRX,ORENCIA SC,0.0,2023-06-23,417794.0,0.0,Others
1020,MOTRX,ORENCIA SC,0.0,2023-06-30,454039.0,0.0,Others
1021,MOTRX,ORENCIA SC,0.0,2023-07-07,365711.0,0.0,Others
1022,MOTRX,ORENCIA SC,0.0,2023-07-14,437561.0,0.0,Others
1023,MOTRX,ORENCIA SC,0.0,2023-07-21,441236.0,0.0,Others
1024,MOTRX,ORENCIA SC,0.0,2023-07-28,439495.0,0.0,Others
1025,MOTRX,ORENCIA SC,0.0,2023-08-04,427894.0,0.0,Others
1026,MOTRX,ORENCIA SC,0.0,2023-08-11,431493.0,0.0,Others
1027,MOTRX,ORENCIA SC,0.0,2023-08-18,421008.0,0.0,Others
1028,MOTRX,ORENCIA SC,0.0,2023-08-25,434762.0,0.0,Others
1029,MOTRX,ORENCIA SC,0.0,2023-09-01,436752.0,0.0,Others
1030,MOTRX,ORENCIA SC,0.0,2023-09-08,387258.0,0.0,Others
1031,MOTRX,ORENCIA SC,0.0,2023-09-15,443434.0,0.0,Others
1032,MOTRX,ORENCIA SC,0.0,2023-09-22,440829.0,0.0,Others
1033,MOTRX,ORENCIA SC,0.0,2023-09-29,432855.0,0.0,Others
1034,MOTRX,ORENCIA SC,0.0,2023-10-06,447370.0,0.0,Others
1035,MOTRX,ORENCIA SC,0.0,2023-10-13,437032.0,0.0,Others
1036,MOTRX,ORENCIA SC,0.0,2023-10-20,439351.0,0.0,Others
1037,MOTRX,ORENCIA SC,0.0,2023-10-27,442507.0,0.0,Others
1038,MOTRX,ORENCIA SC,0.0,2023-11-03,434220.0,0.0,Others
1039,MOTRX,ORENCIA SC,0.0,2023-11-10,445011.0,0.0,Others
1040,MOTRX,ORENCIA SC,0.0,2023-11-17,461265.0,0.0,Others
1041,MOTRX,ORENCIA SC,0.0,2023-11-24,333272.0,0.0,Others
1042,MOTRX,ORENCIA SC,0.0,2023-12-01,503893.0,0.0,Others
1043,MOTRX,ORENCIA SC,0.0,2023-12-08,468886.0,0.0,Others
1044,MOTRX,ORENCIA SC,0.0,2023-12-15,454662.0,0.0,Others
1045,MOTRX,ORENCIA SC,0.0,2023-12-22,458225.0,0.0,Others
1046,MOTRX,ORENCIA SC,0.0,2023-12-29,392406.0,0.0,Others
1047,MOTRX,ORENCIA SC,0.0,2024-01-05,379147.0,0.0,Others
1048,MOTRX,ORENCIA SC,0.0,2024-01-12,441866.0,0.0,Others
1049,MOTRX,ORENCIA SC,0.0,2024-01-19,359151.0,0.0,Others
1050,MOTRX,ORENCIA SC,0.0,2024-01-26,440552.0,0.0,Others
1051,MOTRX,ORENCIA SC,0.0,2024-02-02,442152.0,0.0,Others
1052,MOTRX,OTEZLA,40510.0,2023-01-06,353211.0,11.469065232962732,MOTRX_OTEZLA
1053,MOTRX,OTEZLA,43136.0,2023-01-13,411576.0,10.480688864268082,MOTRX_OTEZLA
1054,MOTRX,OTEZLA,39574.0,2023-01-20,383889.0,10.308709027870036,MOTRX_OTEZLA
1055,MOTRX,OTEZLA,39924.0,2023-01-27,389171.0,10.25872945311958,MOTRX_OTEZLA
